source_genesymbol	target_genesymbol	regulation	source
ZEB1	FBP1	-1	SIGNOR
ZEB1	GRHL2	-1	dorothea
ZEB1	PKP3	-1	dorothea
ZEB1	SPRR1B	1	dorothea
ZEB2	CDH1	-1	dorothea
ZEB2	MEOX2	-1	dorothea
ZEB2	VIM	1	dorothea
ZFHX3	MUC5AC	-1	dorothea
ZFP36	MYOD1	-1	SIGNOR
ZFP91	MAP3K14	1	SIGNOR
ZFPM1	GATA2	-1	SIGNOR
ZFPM2	GATA4	-1	SIGNOR
ZFX	FBP1	-1	SIGNOR
ZFYVE26	TTC19	1	SIGNOR
ZHX1	ZMYND11	-1	SIGNOR
ZIC1	GLI1	1	SIGNOR
ZIC1	GLI3	1	SIGNOR
ZIC3	GLI3	1	SIGNOR
ZNF140	FCGR3B	-1	SIGNOR
ZNF143	TCP1	1	SIGNOR
ZNF148	MMP3	1	dorothea
ZNF148	RNLS	1	dorothea
ZNF165	PMEPA1	-1	SIGNOR
ZNF165	SMAD7	-1	SIGNOR
ZNF165	SMURF2	-1	SIGNOR
ZNF202	ABCA1	-1	dorothea
ZNF202	POMGNT1	-1	dorothea
ZNF224	ALDOA	-1	dorothea
ZNF267	MMP10	-1	both
ZNF304	CDKN2A	-1	SIGNOR
ZNF304	CDKN2B	-1	SIGNOR
ZNF318	AR	-1	SIGNOR
ZNF382	HMGA2	-1	dorothea
ZNF384	MMP1	1	SIGNOR
ZNF462	PBX1	-1	SIGNOR
ZNF521	EBF1	-1	SIGNOR
ZNF76	TBP	-1	SIGNOR
ZNF76	TCP1	1	SIGNOR
ZNF91	FCGR3B	-1	SIGNOR
